pairid,ident1,project1,file1,method1,ident2,project2,file2,method2,sim,sim_tok
759,9333,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-nearestneighbors-parent/nearestneighbor-core/src/main/java/org/deeplearning4j/clustering/util/MathUtils.java,"MathUtils.roundDouble(double, int)",35345,openjdk11,repos/openjdk11/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/runtime/doubleconv/DoubleConversion.java,"DoubleConversion.toFixed(double, int)",0.20088340199268018,0.2692307692307693
760,12124,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/InferenceContext18.java,"InferenceContext18.addThrowsContraints(TypeBinding[], InferenceVariable[], ReferenceBinding[])",58443,openjdk11,repos/openjdk11/src/jdk.compiler/share/classes/com/sun/tools/javac/comp/Infer.java,"Infer.InferenceStep.accepts(UndetVar, InferenceContext)",0.11271952311085086,0.20731707317073167
761,7435,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/ndarray/BaseSparseNDArrayCOO.java,"BaseSparseNDArrayCOO.createIndiceBuffer(long[][], long[])",23370,openjdk11,repos/openjdk11/test/jdk/sanity/client/lib/jemmy/src/org/netbeans/jemmy/operators/JListOperator.java,JListOperator.selectItems(int[]),0.10943361015344587,0.33783783783783783
762,12436,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Initializer.java,Initializer.getMethodBinding(),36663,openjdk11,repos/openjdk11/src/jdk.javadoc/share/classes/com/sun/tools/javadoc/main/ClassDocImpl.java,ClassDocImpl.isRuntimeException(),0.10076111688665292,0.2065217391304348
763,725,checkstyle,repos/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/CheckUtil.java,"CheckUtil.parseDouble(String, int)",27306,openjdk11,repos/openjdk11/src/java.base/share/classes/sun/invoke/util/Wrapper.java,Wrapper.isIntegral(),0.1085820383158164,0.05586592178770955
764,2534,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/reflect/FieldUtils.java,"FieldUtils.removeFinalModifier(Field, boolean)",13742,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/model/org/eclipse/jdt/core/Flags.java,Flags.isFinal(int),0.10720610357512794,0.06837606837606836
765,4385,commons-math,repos/commons-math/src/main/java/org/apache/commons/math4/linear/OpenMapRealVector.java,OpenMapRealVector.subtract(OpenMapRealVector),25190,openjdk11,repos/openjdk11/test/langtools/tools/javac/4241573/T4241573.java,"T4241573.diff(Set<T>, Set<T>)",0.1059766206930252,0.28971962616822433
766,15060,freemind,repos/freemind/freemind/freemind/view/mindmapview/CloudView.java,CloudView.getRealWidth(),58207,openjdk11,repos/openjdk11/src/jdk.compiler/share/classes/com/sun/tools/javac/jvm/Code.java,Code.width(int),0.10734543267553116,0.2857142857142857
767,1009,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/list/CursorableLinkedList.java,CursorableLinkedList.Cursor.checkModCount(),32364,openjdk11,repos/openjdk11/src/java.base/share/classes/java/lang/invoke/MethodType.java,"MethodType.asCollectorType(Class<?>, int, int)",0.10315417687563777,0.06629834254143652
768,17485,guava,repos/guava/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBasedPriorityBlockingQueue.java,MonitorBasedPriorityBlockingQueue.contains(Object),28466,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/PriorityBlockingQueue.java,PriorityBlockingQueue.contains(Object),0.9999999999999998,0.8648648648648649
769,5540,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-instrumentation/src/main/java/org/nd4j/instrumentation/server/InstrumentationApplication.java,InstrumentationApplication.start(),23946,openjdk11,repos/openjdk11/test/jdk/java/security/testlibrary/SimpleOCSPServer.java,SimpleOCSPServer.start(),0.23790977076672057,0.3543859649122807
770,5124,deeplearning4j,repos/deeplearning4j/datavec/datavec-api/src/main/java/org/datavec/api/transform/transform/sequence/SequenceDifferenceTransform.java,SequenceDifferenceTransform.outputColumnNames(),12887,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/MethodDeclaration.java,MethodDeclaration.getName(),0.10568750243674985,0.15517241379310343
771,11882,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java,ClassFile.generateCodeAttributeHeader(),50332,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/dom/AttrImpl.java,AttrImpl.getNodeName(),0.10722990100428716,0.18181818181818177
772,37889,openjdk11,repos/openjdk11/src/java.desktop/share/classes/sun/awt/util/IdentityLinkedList.java,IdentityLinkedList.getFirst(),60062,trove,repos/trove/core/src/main/java/gnu/trove/list/linked/TLinkedList.java,TLinkedList.removeFirst(),0.19749009767334605,0.23188405797101452
773,2502,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java,TypeUtils.getImplicitLowerBounds(WildcardType),17792,guava,repos/guava/guava/src/com/google/common/primitives/ImmutableDoubleArray.java,ImmutableDoubleArray.of(double),0.15405358045980988,0.275
774,1704,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/functors/InstantiateFactory.java,InstantiateFactory.create(),33713,openjdk11,repos/openjdk11/src/java.base/share/classes/com/sun/crypto/provider/GHASH.java,GHASH.restore(),0.11186728267682283,0.10526315789473684
775,7522,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-buffer/src/main/java/org/nd4j/linalg/api/buffer/DoubleBuffer.java,DoubleBuffer.initTypeAndSize(),25995,openjdk11,repos/openjdk11/src/java.base/share/classes/sun/security/util/DerInputBuffer.java,DerInputBuffer.getUnalignedBitString(),0.10012987781903325,0.10344827586206895
776,9153,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-nlp-parent/deeplearning4j-nlp/src/main/java/org/deeplearning4j/models/embeddings/loader/WordVectorSerializer.java,WordVectorSerializer.readParagraphVectorsFromText(File),25358,openjdk11,repos/openjdk11/test/jaxp/javax/xml/jaxp/libs/jaxp/library/JAXPTestUtilities.java,"JAXPTestUtilities.bomStream(String, String)",0.1039331426321404,0.17567567567567566
777,18446,guava,repos/guava/guava/src/com/google/common/base/CharMatcher.java,CharMatcher.setBits(BitSet),55296,openjdk11,repos/openjdk11/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.debug/src/org/graalvm/compiler/debug/DebugFilter.java,DebugFilter.matchLevel(String),0.10186110575072042,0.35365853658536583
778,14145,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/Buffer.java,Buffer.notifyChanged(BufferChangedEvent),38106,openjdk11,repos/openjdk11/src/java.desktop/share/classes/sun/awt/GlobalCursorManager.java,GlobalCursorManager.updateCursorLater(Component),0.0997439310129768,0.18627450980392157
779,5465,deeplearning4j,repos/deeplearning4j/datavec/datavec-data/datavec-data-image/src/main/java/org/datavec/image/transform/RandomCropTransform.java,"RandomCropTransform.doTransform(ImageWritable, Random)",39227,openjdk11,repos/openjdk11/src/java.desktop/share/classes/java/awt/Taskbar.java,Taskbar.setIconImage(Image),0.11167093162191855,0.101010101010101
780,17651,guava,repos/guava/guava/src/com/google/common/util/concurrent/RateLimiter.java,"RateLimiter.reserveAndGetWaitLength(int, long)",47089,openjdk11,repos/openjdk11/src/java.desktop/unix/classes/sun/awt/X11/XDragSourceContextPeer.java,XDragSourceContextPeer.cleanup(long),0.0999579328627109,0.12751677852348997
781,1498,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/iterators/IteratorChain.java,IteratorChain.updateCurrentIterator(),26728,openjdk11,repos/openjdk11/src/java.base/share/classes/sun/security/x509/CertificateValidity.java,CertificateValidity.valid(),0.0978800949411774,0.1917808219178082
782,820,checkstyle,repos/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/PropertyCacheFile.java,PropertyCacheFile.persist(),47554,openjdk11,repos/openjdk11/src/java.security.jgss/share/classes/sun/security/krb5/KrbAsReqBuilder.java,KrbAsReqBuilder.destroy(),0.11570529983255645,0.36111111111111116
783,4434,commons-math,repos/commons-math/src/main/java/org/apache/commons/math4/optim/linear/SimplexTableau.java,SimplexTableau.getSolution(),52391,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xpath/internal/XPathContext.java,XPathContext.XPathExpressionContext.getContextNode(),0.14654522298180822,0.08370044052863435
784,5895,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/jita/allocator/impl/AtomicAllocator.java,"AtomicAllocator.seekUnusedZero(Long, Aggressiveness)",52694,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/bcel/internal/generic/FieldInstruction.java,FieldInstruction.getFieldSize(ConstantPoolGen),0.09707866120839083,0.07234042553191489
785,20,caffeine,repos/caffeine/caffeine/src/test/java/com/github/benmanes/caffeine/cache/testing/CacheGenerator.java,CacheGenerator.generate(),15301,guava,repos/guava/guava-testlib/src/com/google/common/collect/testing/google/MultisetForEachEntryTester.java,MultisetForEachEntryTester.getForEachEntryDuplicateInitializingMethods(),0.09650764698744171,0.2698412698412699
786,5687,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-parameter-server-parent/nd4j-parameter-server-node/src/main/java/org/nd4j/parameterserver/distributed/v2/ModelParameterServer.java,ModelParameterServer.shutdown(),55002,openjdk11,repos/openjdk11/src/jdk.jlink/share/classes/jdk/tools/jlink/internal/TaskHelper.java,"TaskHelper.OptionsHelper.handleOptions(T, String[])",0.09940009399489609,0.1467661691542289
787,13428,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java,AST.setBindingResolver(BindingResolver),50006,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/dom/DOMConfigurationImpl.java,DOMConfigurationImpl.setEntityResolver(XMLEntityResolver),0.09897210982399739,0.5
788,12207,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/CodeStream.java,"CodeStream.instance_of(TypeReference, TypeBinding)",21003,openjdk11,repos/openjdk11/test/jdk/sun/util/calendar/zi/Zone.java,Zone.addMET(),0.10556439750767607,0.2033898305084746
789,17587,guava,repos/guava/guava/src/com/google/common/util/concurrent/AtomicLongMap.java,AtomicLongMap.sum(),33785,openjdk11,repos/openjdk11/src/java.base/share/classes/com/sun/java/util/jar/pack/BandStructure.java,BandStructure.IntBand.getIntTotal(),0.3557991527246969,0.31034482758620685
790,7774,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-common/src/main/java/org/nd4j/linalg/primitives/Optional.java,Optional.orElse(T),28148,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/Optional.java,Optional.orElse(T),0.4468779047153764,0.33333333333333337
791,13868,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreateElementInCUOperation.java,CreateElementInCUOperation.executeOperation(),57720,openjdk11,repos/openjdk11/src/java.management/share/classes/javax/management/Notification.java,Notification.setSource(Object),0.11057647144305116,0.08387096774193548
792,4896,commons-math,repos/commons-math/src/userguide/java/org/apache/commons/math4/userguide/genetics/Polygon.java,"Polygon.draw(Graphics2D, int, int)",19797,openjdk11,repos/openjdk11/test/hotspot/jtreg/vmTestbase/nsk/share/jdwp/Packet.java,Packet.resetBuffer(),0.18382912701589052,0.22047244094488194
793,13213,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTParser.java,ASTParser.setWorkingCopyOwner(WorkingCopyOwner),38611,openjdk11,repos/openjdk11/src/java.desktop/share/classes/java/beans/XMLEncoder.java,XMLEncoder.setOwner(Object),0.16749695417517402,0.18518518518518523
794,8497,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/multilayer/MultiLayerNetwork.java,MultiLayerNetwork.initGradientsView(),54356,openjdk11,repos/openjdk11/src/java.rmi/share/classes/sun/rmi/server/UnicastServerRef.java,UnicastServerRef.setSkeleton(Remote),0.10199237677154144,0.2142857142857143
795,18541,guava,repos/guava/guava/src/com/google/common/hash/AbstractByteHasher.java,"AbstractByteHasher.update(byte[], int, int)",19893,openjdk11,repos/openjdk11/test/hotspot/jtreg/vmTestbase/nsk/share/jdwp/ByteBuffer.java,"ByteBuffer.putBytes(int, byte[], int, int)",0.1709005063651307,0.23958333333333337
796,736,checkstyle,repos/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/BlockCommentPosition.java,BlockCommentPosition.isOnType(DetailAST),25065,openjdk11,repos/openjdk11/test/langtools/tools/javac/classfiles/attributes/innerclasses/InnerClassesTestBase.java,"InnerClassesTestBase.getFlags(ClassType, List<Modifier>)",0.16792084387671835,0.29230769230769227
797,14496,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/util/Util.java,Util.getFreePort(),31307,openjdk11,repos/openjdk11/src/java.base/share/classes/java/net/DatagramSocket.java,DatagramSocket.getLocalPort(),0.27333888790309735,0.38095238095238093
798,18058,guava,repos/guava/guava/src/com/google/common/io/Closer.java,Closer.register(C),22068,openjdk11,repos/openjdk11/test/jdk/sanity/client/lib/jemmy/src/org/netbeans/jemmy/operators/WindowOperator.java,WindowOperator.waitClosed(),0.10615734230874911,0.1954022988505747
799,2132,commons-lang,repos/commons-lang/src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java,"StrSubstitutor.replace(Object, Properties)",25415,openjdk11,repos/openjdk11/test/jaxp/javax/xml/jaxp/unittest/common/Sources.java,Sources.testIsNotEmpty(Source),0.14068930055197876,0.14432989690721654
800,14784,freemind,repos/freemind/freemind/accessories/plugins/time/CalendarMarkingEvaluator.java,CalendarMarkingEvaluator.print(),19760,openjdk11,repos/openjdk11/test/hotspot/jtreg/vmTestbase/nsk/share/jpda/SocketIOPipe.java,SocketIOPipe.setPingTimeout(long),0.10367160737960872,0.160377358490566
801,8079,deeplearning4j,repos/deeplearning4j/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/util/CrashReportingUtil.java,CrashReportingUtil.crashDumpOutputDirectory(File),51290,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xalan/internal/xsltc/compiler/XSLTC.java,XSLTC.setDestDirectory(String),0.19713740608279282,0.34782608695652173
802,13063,eclipse.jdt.core,repos/eclipse.jdt.core/org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ModulePackageAccess.java,ModulePackageAccess.getName(),36528,openjdk11,repos/openjdk11/src/jdk.javadoc/share/classes/jdk/javadoc/internal/doclets/formats/html/HtmlDocletWriter.java,HtmlDocletWriter.getPackageAnchorName(PackageElement),0.25029767987490414,0.2875
803,447,checkstyle,repos/checkstyle/src/test/resources/com/puppycrawl/tools/checkstyle/checks/coding/equalsavoidnull/InputEqualsAvoidNull.java,InputEqualsAvoidNull.noFlagForEqualsIgnoreCase(),35666,openjdk11,repos/openjdk11/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/runtime/ScriptObject.java,ScriptObject.isInternal(),0.10838046516346106,0.07070707070707072
804,30,caffeine,repos/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/base/UnsafeAccess.java,"UnsafeAccess.objectFieldOffset(Class<?>, String)",36877,openjdk11,repos/openjdk11/src/jdk.jconsole/share/classes/sun/tools/jconsole/Resources.java,"Resources.initializeMessages(Class<?>, String)",0.1661410107065911,0.2571428571428571
805,19317,guava,repos/guava/guava/src/com/google/common/cache/LongAdder.java,LongAdder.sumThenReset(),28699,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/atomic/DoubleAccumulator.java,DoubleAccumulator.getThenReset(),0.8729851260503609,0.55
806,7010,deeplearning4j,repos/deeplearning4j/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/factory/Nd4j.java,"Nd4j.tile(INDArray, int[])",51667,openjdk11,repos/openjdk11/src/java.xml/share/classes/com/sun/org/apache/xalan/internal/xsltc/compiler/SymbolTable.java,"SymbolTable.addPrefixAlias(String, String)",0.10753738489884022,0.1235955056179775
807,4319,commons-math,repos/commons-math/src/main/java/org/apache/commons/math4/linear/QRDecomposition.java,QRDecomposition.decompose(double[][]),5005,deeplearning4j,repos/deeplearning4j/datavec/datavec-api/src/main/java/org/datavec/api/util/ndarray/RecordConverter.java,RecordConverter.toRecords(INDArray),0.1067112367739269,0.42105263157894735
808,18510,guava,repos/guava/guava/src/com/google/common/hash/LongAdder.java,LongAdder.sumThenReset(),28699,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/atomic/DoubleAccumulator.java,DoubleAccumulator.getThenReset(),0.8729851260503609,0.55
809,17472,guava,repos/guava/guava-tests/benchmark/com/google/common/util/concurrent/MonitorBasedArrayBlockingQueue.java,MonitorBasedArrayBlockingQueue.offer(E),28546,openjdk11,repos/openjdk11/src/java.base/share/classes/java/util/concurrent/LinkedBlockingQueue.java,LinkedBlockingQueue.offer(E),0.8180683697791721,0.3731343283582089
810,1549,commons-collections,repos/commons-collections/src/main/java/org/apache/commons/collections4/set/AbstractSortedSetDecorator.java,AbstractSortedSetDecorator.decorated(),56506,openjdk11,repos/openjdk11/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.core.common/src/org/graalvm/compiler/core/common/alloc/RegisterAllocationConfig.java,RegisterAllocationConfig.getAllocatableRegisters(PlatformKind),0.09956049694735418,0.18181818181818177
